"142","プログラミング教室","RaspberryPi","遠隔操作","","2018-02-17","スマートフォンからリモート撮影できるWiFi対応Raspberry Piデジカメ「RaspicamWiFi」を作ってみた","関連１：スマートフォンからリモート撮影できるWiFi対応Raspberry Piデジカメ 　　　　「RaspicamWiFi」を作ってみた  &lt;br&gt;関連４：Raspberry PiのGPIO制御ライブラリ比較   &lt;br&gt;関連２：Raspberry PiのGPIO制御の決定版 pigpio を試す&lt;br&gt; 　　　　項目　　     pigpio　　 Rpi.GPI     WiringPi&lt;br&gt; 　　　　高精度PWM       3本      0 本          2本&lt;br&gt;         入力割り込み   有り 　　有 り　　　　　 無し 　リモートからの制御　　有 り　　 無し　　　　 有り(+WebIOPi) 　　　　対応言語　　　python/C　python　　　 python/C"
"143","プログラミング教室","RaspberryPi","計測","","2018-02-16","DHT11温湿度センサーモジュール、1602LCDモジュールなど","関連１：１６０２LCDモジュール　&rarr;　07-01-LCD1602moj.py　でdebug 　　　　エラー：smbus.SMBus(1)  IOError:[Error 2] No such file or directory&lt;br&gt; 　　　　　&rarr;　関連３にて　sudo raspi-config　にてI2C　をenableにしてOK&lt;br&gt; 　　　　次エラー：bus.write_byte(I2C_ADDR,bits_high)　にてIOError&lt;br&gt; 　　　　　&rarr;　関連６　にてOK?　但し、液晶版下の基板上のつまみを調整して文字が確認できた。  &lt;br&gt;&lt;br&gt;関連４：Raspberry PiでDHT11温湿度センサーモジュールを作動する &lt;br&gt;関連２：ラズパイでDHT11温湿度センサーを作動する 　　　　&rarr;　07-01-tempt_DHT11moj.py　にてOK   関連５：各種モジュール 、ラズベリーパイに接続してみた"
"144","プログラミング教室","RaspberryPi","計測","","2018-02-15","MCP3208　ADコンバータ","関連１：Raspberry PiでADC「MCP3208」のspi接続  関連２：第35回「WebIOPiでIoT！(6)プログラミング応用編~アナログ入力編」"
"145","基盤技術","遠隔操作","無線技術","","2018-02-13","ラジコンの無線技術","関連１：ホーム &gt; 産業用ラジコン &gt; 技術情報 &gt; 無線技術・理論"
"146","プログラミング教室","RaspberryPi","Camera","","2018-02-12","Cameraモジュールの取り付け","関連１：Raspberry Pi B+のカメラモジュールをセットアップしてみる"
"147","プログラミング教室","RaspberryPi","GPIO","","2018-02-09","RaspberryPi GPIO（Python　Rpi.GPIO　及び　pigpio Library","関連１：Raspberry Pi用pigpio Library - その1　[Raspberry Pi]  関連４：Is there documentation for RPi.GPIO  &lt;br&gt;関連２：Package Index &gt; RPi.GPIO &gt; 0.6.3  &lt;br&gt;関連５：raspberry-gpio-python　　：Exampleを含めGPIOの使い方&lt;br&gt; 　　　　使い方を始めGPIO関連のfunctionが良く分かる。  &lt;br&gt;関連３：RasPi応用アプリなど各種  &lt;br&gt;関連６：Wiring Pi（GPIO Interface library for the Raspberry Pi）&lt;br&gt; 　　　　　：C言語ライブラリー"
"148","プログラミング教室","RaspberryPi","WebIOPi","外部Net","2018-02-09","RaspberryPiの外部ネットワークからの遠隔操作","関連１：Raspberry Piに外部ネットワークからアクセスできる様にして携帯でペットを 　　　　遠隔監視する方法&lt;br&gt;&lt;br&gt;関連４：プログラムをしないでも「RaspberryPi」を遠隔操作できるスマホアプリ「Blynk」が凄い！！&lt;br&gt;&lt;br&gt;関連２：ハウス栽培15:外部ネットワークからRaspberryPiにアクセス！（RealVNC)&lt;br&gt;&lt;br&gt;関連５：Raspberry Pi3のLAN外からのSSH接続設定方法"
"149","プログラミング教室","Python","サーバーサイド","","2018-02-05","XAMPP下でPythonを使う","関連１：【XAMPP】Pythonをインストールして使う方法   関連４：アルゴリズム雑記（関連１のTopページ）&lt;br&gt;　　　　プログラミング、電気電子工学、ロボット工学など多分野に亘り多才なブログを展開。 　　　　Arduino (52) ,Raspberry Pi (44),コンピュータ (22) ,ネットワーク (54) ,&lt;br&gt;　　　　プログラミング各種言語 (1,455),ロボット工学 (12),信号処理 (12),制御理論 (30),&lt;br&gt;　　　　数学 (36),機械学習 (53),物質・化学 (1),画像処理 (148),雑学 (7),&lt;br&gt;　　　　電気・電子工学 (46)"
"150","プログラミング教室","ツール","Atom","","2018-01-30","Atom（Editor）のInstall＆設定＆使い方（ShortCut)","１．Ricty Diminishedフォントのインストール（関連１） 　　RictyDiminished-Regular.ttfをサイトからdownload＆インストール &lt;br&gt;２．Atomのインストール（関連４）＆&lt;br&gt;　　【すぐわかる！】Atomエディタのインストールと日本語化、便利な使い方（関連２） 　　https://Atom.io　よりAtom（windows64-bit）をインストール&lt;br&gt; 　　インストール後の設定&lt;br&gt; 　　?setting（Ctrl+,)&rarr;installにてJapanese-menuを探しinstall&lt;br&gt; 　　?setting&rarr;エディター設定&rarr;フォント&rarr;Ricty Diminished（入力）を設定&lt;br&gt; 　　?　　　　　　　　　　　　&rarr;不可視文字を表示&lt;br&gt; 　　?setting&rarr;テーマ&rarr;インターフェイスAtom Light　＆シンタックス　Atom Light&lt;br&gt; 　　?　　　&rarr;Package&rarr;インストール済でwrap入力&rarr;wrap-guide無効化（wrap線の消去）&lt;br&gt; 　　?setting&rarr;Package&rarr;インストール済でautocomplete&rarr;autocomplete-plusを無効化／有効化&lt;br&gt; 　　　　AtomのShortCutKey 　・Ctrl+,　　　　　settingへ&lt;br&gt;　　　　　　・Ctrl+＼  　　Tree Viewを表示／非表示 　・Ctrl＋W　　　　　Tabを閉じる　　　　　　　　　・Ctrl+K &amp;　&rarr;　画面左右分割&lt;br&gt;  　・Ctrl+Shift+P　　コマンド＆ShortCutKeyサーチ&lt;br&gt;　・Ctrl+K &amp; &uarr;　　画面上下分割 　・Ctrl+F　　　　　検索＆置換　　　　　　　　　　 　・Cursor選択範囲左doubleclick　Ctrl+D　　マルチカーソルとなる 　・選択範囲　Ctrl+C　Copy　&rarr;　Ctrl+V　past 　・Ctrl+／　　コメント化　もう一度　非コメント化 　・Ctrl+Enter　行を追加（空白行） 　・Ctrl+Shift+Enter　行の前に空白行を追加 　・Ctrl+Shift+K　　　行を削除 　・Ctrl+Shift+D　　　行を複製 　・Alt+Shift+I       複数行のAuto Indent"
"151","プログラミング教室","Wordpress","オリジナルテーマ","","2019-02-28","CSSリセットとReboot.css  2/28Copy新規","&lt;a href=&quot;https://coliss.com/articles/build-websites/operation/css/new-reset-rebootcss.html&quot; class=&quot;aloha-link-text&quot; hreflang=&quot;&quot; target=&quot;_self&quot;&gt;関連１：2018年おすすめのCSSリセット！&lt;/a&gt;「Reboot.css」の特徴と使い方を解説　Copy新規New Link"
